Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Togo,TGO,2016,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.56
Togo,TGO,2015,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.65
Togo,TGO,2014,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.66
Togo,TGO,2013,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.74
Togo,TGO,2012,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.79
Togo,TGO,2011,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.88
Togo,TGO,2010,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.07
Togo,TGO,2009,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.19
Togo,TGO,2008,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.32
Togo,TGO,2007,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.46
Togo,TGO,2006,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.53
Togo,TGO,2005,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.65
Togo,TGO,2004,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.79
Togo,TGO,2003,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.99
Togo,TGO,2002,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2.17
Togo,TGO,2001,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2.43
Togo,TGO,2000,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2.72
Togo,TGO,1999,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.09
Togo,TGO,1998,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.46
Togo,TGO,1997,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.63
Togo,TGO,1996,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.76
Togo,TGO,1995,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.67
Togo,TGO,1994,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.29
Togo,TGO,1993,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,3.04
Togo,TGO,1992,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2.42
Togo,TGO,1991,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.93
Togo,TGO,1990,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.52
Togo,TGO,2022,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Togo,TGO,2021,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Togo,TGO,2020,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Togo,TGO,2019,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Togo,TGO,2018,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Togo,TGO,2017,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Togo,TGO,2016,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1200
Togo,TGO,2015,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1300
Togo,TGO,2014,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1300
Togo,TGO,2013,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1400
Togo,TGO,2012,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1500
Togo,TGO,2011,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1600
Togo,TGO,2010,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1700
Togo,TGO,2009,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1800
Togo,TGO,2008,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2000
Togo,TGO,2007,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2000
Togo,TGO,2006,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2100
Togo,TGO,2005,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2200
Togo,TGO,2004,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2400
Togo,TGO,2003,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2600
Togo,TGO,2002,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2900
Togo,TGO,2001,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,3200
Togo,TGO,2000,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,3700
Togo,TGO,1999,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,4200
Togo,TGO,1998,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,4700
Togo,TGO,1997,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,4900
Togo,TGO,1996,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,5100
Togo,TGO,1995,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,4800
Togo,TGO,1994,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,4200
Togo,TGO,1993,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,3900
Togo,TGO,1992,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,3100
Togo,TGO,1991,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,2400
Togo,TGO,1990,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1800
Togo,TGO,2022,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.36
Togo,TGO,2021,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.4
Togo,TGO,2020,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.44
Togo,TGO,2019,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.53
Togo,TGO,2018,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.63
Togo,TGO,2017,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.7
Togo,TGO,2016,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.8
Togo,TGO,2015,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.93
Togo,TGO,2014,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.97
Togo,TGO,2013,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.06
Togo,TGO,2012,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.12
Togo,TGO,2011,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.22
Togo,TGO,2010,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.33
Togo,TGO,2009,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.44
Togo,TGO,2008,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.61
Togo,TGO,2007,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.72
Togo,TGO,2006,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.82
Togo,TGO,2005,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,1.97
Togo,TGO,2004,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.17
Togo,TGO,2003,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.46
Togo,TGO,2002,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.74
Togo,TGO,2001,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,3.17
Togo,TGO,2000,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,3.67
Togo,TGO,1999,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,4.35
Togo,TGO,1998,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,5.05
Togo,TGO,1997,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,5.44
Togo,TGO,1996,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,5.77
Togo,TGO,1995,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,5.72
Togo,TGO,1994,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,5.17
Togo,TGO,1993,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,4.83
Togo,TGO,1992,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,3.87
Togo,TGO,1991,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,3.09
Togo,TGO,1990,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.45
Togo,TGO,2022,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.38
Togo,TGO,2021,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.42
Togo,TGO,2020,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.47
Togo,TGO,2019,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.56
Togo,TGO,2018,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.67
Togo,TGO,2017,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.74
Togo,TGO,2016,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.85
Togo,TGO,2015,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1
Togo,TGO,2014,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.04
Togo,TGO,2013,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.15
Togo,TGO,2012,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.22
Togo,TGO,2011,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.33
Togo,TGO,2010,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.47
Togo,TGO,2009,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.59
Togo,TGO,2008,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.77
Togo,TGO,2007,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.9
Togo,TGO,2006,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.01
Togo,TGO,2005,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.19
Togo,TGO,2004,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.41
Togo,TGO,2003,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.74
Togo,TGO,2002,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,3.04
Togo,TGO,2001,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,3.52
Togo,TGO,2000,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,4.08
Togo,TGO,1999,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,4.82
Togo,TGO,1998,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,5.6
Togo,TGO,1997,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,6.03
Togo,TGO,1996,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,6.4
Togo,TGO,1995,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,6.35
Togo,TGO,1994,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,5.75
Togo,TGO,1993,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,5.37
Togo,TGO,1992,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,4.31
Togo,TGO,1991,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,3.46
Togo,TGO,1990,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.75
Togo,TGO,2022,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,79
Togo,TGO,2021,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,75
Togo,TGO,2020,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,73
Togo,TGO,2019,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,84
Togo,TGO,2018,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,83
Togo,TGO,2017,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,73
Togo,TGO,2016,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,89
Togo,TGO,2015,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,83
Togo,TGO,2014,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,77
Togo,TGO,2013,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,75
Togo,TGO,2012,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,71
Togo,TGO,2011,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,65
Togo,TGO,2010,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,31
Togo,TGO,2009,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,21
Togo,TGO,2008,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,16
Togo,TGO,2007,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,10
Togo,TGO,2006,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,8
Togo,TGO,2005,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,4
Togo,TGO,2004,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,2
Togo,TGO,2003,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,1
Togo,TGO,2002,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,0
Togo,TGO,2001,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,0
Togo,TGO,2000,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,0
Togo,TGO,2023,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,85
Togo,TGO,2022,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,82
Togo,TGO,2021,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,83
Togo,TGO,2020,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,82
Togo,TGO,2019,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Togo,TGO,2018,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,81
Togo,TGO,2017,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,83
Togo,TGO,2016,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,82
Togo,TGO,2015,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,82
Togo,TGO,2014,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Togo,TGO,2013,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Togo,TGO,2012,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Togo,TGO,2011,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,85
Togo,TGO,2010,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,83
Togo,TGO,2009,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,78
Togo,TGO,2008,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,24
Togo,TGO,2023,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85
Togo,TGO,2022,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Togo,TGO,2021,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,83
Togo,TGO,2020,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Togo,TGO,2019,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Togo,TGO,2018,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81
Togo,TGO,2017,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,83
Togo,TGO,2016,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Togo,TGO,2015,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Togo,TGO,2014,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Togo,TGO,2013,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Togo,TGO,2012,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Togo,TGO,2011,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85
Togo,TGO,2010,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,83
Togo,TGO,2009,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,78
Togo,TGO,2008,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81
Togo,TGO,2007,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Togo,TGO,2006,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Togo,TGO,2005,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,82
Togo,TGO,2004,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,71
Togo,TGO,2003,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,72
Togo,TGO,2002,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,59
Togo,TGO,2001,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,50
Togo,TGO,2000,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,64
Togo,TGO,1999,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,57
Togo,TGO,1998,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,42
Togo,TGO,1997,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,42
Togo,TGO,1996,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,50
Togo,TGO,1995,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,58
Togo,TGO,1994,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,62
Togo,TGO,1993,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,66
Togo,TGO,1992,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,69
Togo,TGO,1991,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,73
Togo,TGO,1990,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,77
Togo,TGO,1989,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,72
Togo,TGO,1988,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,54
Togo,TGO,1987,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,61
Togo,TGO,1986,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,37
Togo,TGO,1985,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,24
Togo,TGO,1984,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,11
Togo,TGO,1983,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,18
Togo,TGO,1982,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,14
Togo,TGO,1981,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,9
